gene_id_1,gene_id_2
ENSG00000270507,ENSG00000270507
ENSG00000238037,ENSG00000238037
ENSG00000215869,ENSG00000215869
ENSG00000134215,ENSG00000134215
ENSG00000227935,ENSG00000227935
ENSG00000229887,ENSG00000229887
ENSG00000228502,ENSG00000228502
ENSG00000236268,ENSG00000236268
ENSG00000271277,ENSG00000271277
ENSG00000236888,ENSG00000236888
ENSG00000279778,ENSG00000279778
ENSG00000232015,ENSG00000232015
ENSG00000230955,ENSG00000230955
ENSG00000230828,ENSG00000230828
ENSG00000188641,ENSG00000188641
ENSG00000152078,ENSG00000152078
ENSG00000237279,ENSG00000237279
ENSG00000233359,ENSG00000233359
ENSG00000237954,ENSG00000237954
ENSG00000185668,ENSG00000185668
ENSG00000171492,ENSG00000171492
ENSG00000233129,ENSG00000233129
ENSG00000170989,ENSG00000170989
ENSG00000258634,ENSG00000258634
ENSG00000271914,ENSG00000271914
ENSG00000233557,ENSG00000233557
ENSG00000237897,ENSG00000237897
ENSG00000116299,ENSG00000116299
ENSG00000137962,ENSG00000137962
ENSG00000227832,ENSG00000227832
ENSG00000286692,ENSG00000286692
ENSG00000236674,ENSG00000236674
ENSG00000260464,ENSG00000260464
ENSG00000237435,ENSG00000237435
ENSG00000231996,ENSG00000231996
ENSG00000273204,ENSG00000273204
ENSG00000079739,ENSG00000079739
ENSG00000117154,ENSG00000117154
ENSG00000162377,ENSG00000162377
ENSG00000224613,ENSG00000224613
ENSG00000116670,ENSG00000116670
ENSG00000215871,ENSG00000215871
ENSG00000287372,ENSG00000287372
ENSG00000232542,ENSG00000232542
ENSG00000231095,ENSG00000231095
ENSG00000116774,ENSG00000116774
ENSG00000287756,ENSG00000287756
ENSG00000269113,ENSG00000269113
ENSG00000284652,ENSG00000284652
ENSG00000023909,ENSG00000023909
ENSG00000069702,ENSG00000069702
ENSG00000232185,ENSG00000232185
ENSG00000230489,ENSG00000230489
ENSG00000230721,ENSG00000230721
ENSG00000228399,ENSG00000228399
ENSG00000236776,ENSG00000236776
ENSG00000285928,ENSG00000285928
ENSG00000224685,ENSG00000224685
ENSG00000287076,ENSG00000287076
ENSG00000237480,ENSG00000237480
ENSG00000271252,ENSG00000271252
ENSG00000230427,ENSG00000230427
ENSG00000235794,ENSG00000235794
ENSG00000286758,ENSG00000286758
ENSG00000237337,ENSG00000237337
ENSG00000233983,ENSG00000233983
ENSG00000198198,ENSG00000198198
ENSG00000225183,ENSG00000225183
ENSG00000230402,ENSG00000230402
ENSG00000116793,ENSG00000116793
ENSG00000286899,ENSG00000286899
ENSG00000134201,ENSG00000134201
ENSG00000238122,ENSG00000238122
ENSG00000260879,ENSG00000260879
ENSG00000213366,ENSG00000213366
ENSG00000230864,ENSG00000230864
ENSG00000283354,ENSG00000283354
ENSG00000232918,ENSG00000232918
ENSG00000236360,ENSG00000236360
ENSG00000183298,ENSG00000183298
ENSG00000234332,ENSG00000234332
ENSG00000117525,ENSG00000117525
ENSG00000225079,ENSG00000225079
ENSG00000226483,ENSG00000226483
ENSG00000224238,ENSG00000224238
ENSG00000229537,ENSG00000229537
ENSG00000162699,ENSG00000162699
ENSG00000268993,ENSG00000268993
ENSG00000162692,ENSG00000162692
ENSG00000203914,ENSG00000203914
ENSG00000227070,ENSG00000227070
ENSG00000270457,ENSG00000270457
ENSG00000163349,ENSG00000163349
ENSG00000203858,ENSG00000203858
ENSG00000231987,ENSG00000231987
ENSG00000228057,ENSG00000228057
ENSG00000261593,ENSG00000261593
ENSG00000224445,ENSG00000224445
ENSG00000229842,ENSG00000229842
ENSG00000270631,ENSG00000270631
ENSG00000229201,ENSG00000229201
ENSG00000181656,ENSG00000181656
ENSG00000122481,ENSG00000122481
ENSG00000198162,ENSG00000198162
ENSG00000238198,ENSG00000238198
ENSG00000171517,ENSG00000171517
ENSG00000228852,ENSG00000228852
ENSG00000203864,ENSG00000203864
ENSG00000233482,ENSG00000233482
ENSG00000230250,ENSG00000230250
ENSG00000287374,ENSG00000287374
ENSG00000232878,ENSG00000232878
ENSG00000143079,ENSG00000143079
ENSG00000275064,ENSG00000275064
ENSG00000232450,ENSG00000232450
ENSG00000223575,ENSG00000223575
ENSG00000230768,ENSG00000230768
ENSG00000235527,ENSG00000235527
ENSG00000235202,ENSG00000235202
ENSG00000272715,ENSG00000272715
ENSG00000235038,ENSG00000235038
ENSG00000143093,ENSG00000143093
ENSG00000188761,ENSG00000188761
ENSG00000226415,ENSG00000226415
ENSG00000085491,ENSG00000085491
ENSG00000173947,ENSG00000173947
ENSG00000241361,ENSG00000241361
ENSG00000230434,ENSG00000230434
ENSG00000230718,ENSG00000230718
ENSG00000134198,ENSG00000134198
ENSG00000235595,ENSG00000235595
ENSG00000226053,ENSG00000226053
ENSG00000226128,ENSG00000226128
ENSG00000198799,ENSG00000198799
ENSG00000279513,ENSG00000279513
ENSG00000117620,ENSG00000117620
ENSG00000280186,ENSG00000280186
ENSG00000223906,ENSG00000223906
ENSG00000162688,ENSG00000162688
ENSG00000197106,ENSG00000197106
ENSG00000259946,ENSG00000259946
ENSG00000236137,ENSG00000236137
ENSG00000203859,ENSG00000203859
ENSG00000228086,ENSG00000228086
ENSG00000213421,ENSG00000213421
ENSG00000134242,ENSG00000134242
ENSG00000234020,ENSG00000234020
ENSG00000060718,ENSG00000060718
ENSG00000236804,ENSG00000236804
ENSG00000231072,ENSG00000231072
ENSG00000273406,ENSG00000273406
ENSG00000185946,ENSG00000185946
ENSG00000162627,ENSG00000162627
ENSG00000134262,ENSG00000134262
ENSG00000226715,ENSG00000226715
ENSG00000162695,ENSG00000162695
ENSG00000226419,ENSG00000226419
ENSG00000134184,ENSG00000134184
ENSG00000286620,ENSG00000286620
ENSG00000265808,ENSG00000265808
ENSG00000162601,ENSG00000162601
ENSG00000261290,ENSG00000261290
ENSG00000275129,ENSG00000275129
ENSG00000225923,ENSG00000225923
ENSG00000134247,ENSG00000134247
ENSG00000187481,ENSG00000187481
ENSG00000116752,ENSG00000116752
ENSG00000162664,ENSG00000162664
ENSG00000236866,ENSG00000236866
ENSG00000134253,ENSG00000134253
ENSG00000277655,ENSG00000277655
ENSG00000223416,ENSG00000223416
ENSG00000213226,ENSG00000213226
ENSG00000179571,ENSG00000179571
ENSG00000227850,ENSG00000227850
ENSG00000243967,ENSG00000243967
ENSG00000235777,ENSG00000235777
ENSG00000260246,ENSG00000260246
ENSG00000173218,ENSG00000173218
ENSG00000285532,ENSG00000285532
ENSG00000278182,ENSG00000278182
ENSG00000226755,ENSG00000226755
ENSG00000232650,ENSG00000232650
ENSG00000183508,ENSG00000183508
ENSG00000227712,ENSG00000227712
ENSG00000174827,ENSG00000174827
ENSG00000277095,ENSG00000277095
ENSG00000236806,ENSG00000236806
ENSG00000272150,ENSG00000272150
ENSG00000234283,ENSG00000234283
ENSG00000237188,ENSG00000237188
ENSG00000270231,ENSG00000270231
ENSG00000232780,ENSG00000232780
ENSG00000136631,ENSG00000136631
ENSG00000274927,ENSG00000274927
ENSG00000261737,ENSG00000261737
ENSG00000264145,ENSG00000264145
ENSG00000258673,ENSG00000258673
ENSG00000238256,ENSG00000238256
ENSG00000265491,ENSG00000265491
ENSG00000198765,ENSG00000198765
ENSG00000224335,ENSG00000224335
ENSG00000277702,ENSG00000277702
ENSG00000143398,ENSG00000143398
ENSG00000196505,ENSG00000196505
ENSG00000117360,ENSG00000117360
ENSG00000225871,ENSG00000225871
ENSG00000223489,ENSG00000223489
ENSG00000118655,ENSG00000118655
ENSG00000230546,ENSG00000230546
ENSG00000213262,ENSG00000213262
ENSG00000285554,ENSG00000285554
ENSG00000232536,ENSG00000232536
ENSG00000287015,ENSG00000287015
ENSG00000241720,ENSG00000241720
ENSG00000235526,ENSG00000235526
ENSG00000228347,ENSG00000228347
ENSG00000276975,ENSG00000276975
ENSG00000236012,ENSG00000236012
ENSG00000270911,ENSG00000270911
ENSG00000272824,ENSG00000272824
ENSG00000134200,ENSG00000134200
ENSG00000143442,ENSG00000143442
ENSG00000234257,ENSG00000234257
ENSG00000118292,ENSG00000118292
ENSG00000231128,ENSG00000231128
ENSG00000065183,ENSG00000065183
ENSG00000023902,ENSG00000023902
ENSG00000227082,ENSG00000227082
ENSG00000228626,ENSG00000228626
ENSG00000226126,ENSG00000226126
ENSG00000163393,ENSG00000163393
ENSG00000163156,ENSG00000163156
ENSG00000143631,ENSG00000143631
ENSG00000156150,ENSG00000156150
ENSG00000228453,ENSG00000228453
ENSG00000274642,ENSG00000274642
ENSG00000177551,ENSG00000177551
ENSG00000197323,ENSG00000197323
ENSG00000213244,ENSG00000213244
ENSG00000233029,ENSG00000233029
ENSG00000237975,ENSG00000237975
ENSG00000261168,ENSG00000261168
ENSG00000287980,ENSG00000287980
ENSG00000229283,ENSG00000229283
ENSG00000271419,ENSG00000271419
ENSG00000226172,ENSG00000226172
ENSG00000079335,ENSG00000079335
ENSG00000143119,ENSG00000143119
ENSG00000237278,ENSG00000237278
ENSG00000226167,ENSG00000226167
ENSG00000285062,ENSG00000285062
ENSG00000117362,ENSG00000117362
ENSG00000233432,ENSG00000233432
ENSG00000227700,ENSG00000227700
ENSG00000229911,ENSG00000229911
ENSG00000143520,ENSG00000143520
ENSG00000171943,ENSG00000171943
ENSG00000270719,ENSG00000270719
ENSG00000155761,ENSG00000155761
ENSG00000159208,ENSG00000159208
ENSG00000230806,ENSG00000230806
ENSG00000116830,ENSG00000116830
ENSG00000143556,ENSG00000143556
ENSG00000234422,ENSG00000234422
ENSG00000163218,ENSG00000163218
ENSG00000227056,ENSG00000227056
ENSG00000143614,ENSG00000143614
ENSG00000227091,ENSG00000227091
ENSG00000169418,ENSG00000169418
ENSG00000214204,ENSG00000214204
ENSG00000081026,ENSG00000081026
ENSG00000225650,ENSG00000225650
ENSG00000227179,ENSG00000227179
ENSG00000224965,ENSG00000224965
ENSG00000228127,ENSG00000228127
ENSG00000226984,ENSG00000226984
ENSG00000197364,ENSG00000197364
ENSG00000273481,ENSG00000273481
ENSG00000186150,ENSG00000186150
ENSG00000143554,ENSG00000143554
ENSG00000143458,ENSG00000143458
ENSG00000230932,ENSG00000230932
ENSG00000223861,ENSG00000223861
ENSG00000118298,ENSG00000118298
ENSG00000073754,ENSG00000073754
ENSG00000143546,ENSG00000143546
ENSG00000228826,ENSG00000228826
ENSG00000233907,ENSG00000233907
ENSG00000225036,ENSG00000225036
ENSG00000228420,ENSG00000228420
ENSG00000233839,ENSG00000233839
ENSG00000250890,ENSG00000250890
ENSG00000232240,ENSG00000232240
ENSG00000143416,ENSG00000143416
ENSG00000272583,ENSG00000272583
ENSG00000280649,ENSG00000280649
ENSG00000131781,ENSG00000131781
ENSG00000223599,ENSG00000223599
ENSG00000224645,ENSG00000224645
ENSG00000230921,ENSG00000230921
ENSG00000286151,ENSG00000286151
ENSG00000234388,ENSG00000234388
ENSG00000235015,ENSG00000235015
ENSG00000271736,ENSG00000271736
ENSG00000235988,ENSG00000235988
ENSG00000233717,ENSG00000233717
ENSG00000231551,ENSG00000231551
ENSG00000163220,ENSG00000163220
ENSG00000224784,ENSG00000224784
ENSG00000227295,ENSG00000227295
ENSG00000163155,ENSG00000163155
ENSG00000143603,ENSG00000143603
ENSG00000270392,ENSG00000270392
ENSG00000243613,ENSG00000243613
ENSG00000241975,ENSG00000241975
ENSG00000271143,ENSG00000271143
ENSG00000270976,ENSG00000270976
ENSG00000228217,ENSG00000228217
ENSG00000270342,ENSG00000270342
ENSG00000143552,ENSG00000143552
ENSG00000246203,ENSG00000246203
ENSG00000175984,ENSG00000175984
ENSG00000231100,ENSG00000231100
ENSG00000203783,ENSG00000203783
ENSG00000116824,ENSG00000116824
ENSG00000235887,ENSG00000235887
ENSG00000237460,ENSG00000237460
ENSG00000236327,ENSG00000236327
ENSG00000088035,ENSG00000088035
ENSG00000223804,ENSG00000223804
ENSG00000236887,ENSG00000236887
ENSG00000230779,ENSG00000230779
ENSG00000024526,ENSG00000024526
ENSG00000236480,ENSG00000236480
ENSG00000235756,ENSG00000235756
ENSG00000173810,ENSG00000173810
ENSG00000235005,ENSG00000235005
ENSG00000271890,ENSG00000271890
ENSG00000238107,ENSG00000238107
ENSG00000198019,ENSG00000198019
ENSG00000227425,ENSG00000227425
ENSG00000233222,ENSG00000233222
ENSG00000225279,ENSG00000225279
ENSG00000229101,ENSG00000229101
ENSG00000224927,ENSG00000224927
ENSG00000239216,ENSG00000239216
ENSG00000283360,ENSG00000283360
ENSG00000288460,ENSG00000288460
ENSG00000117262,ENSG00000117262
ENSG00000203782,ENSG00000203782
ENSG00000227907,ENSG00000227907
ENSG00000237076,ENSG00000237076
ENSG00000143624,ENSG00000143624
ENSG00000227970,ENSG00000227970
ENSG00000163221,ENSG00000163221
ENSG00000261055,ENSG00000261055
ENSG00000231613,ENSG00000231613
ENSG00000137947,ENSG00000137947
ENSG00000236689,ENSG00000236689
ENSG00000233589,ENSG00000233589
ENSG00000117586,ENSG00000117586
ENSG00000184330,ENSG00000184330
ENSG00000230946,ENSG00000230946
ENSG00000226028,ENSG00000226028
ENSG00000162728,ENSG00000162728
ENSG00000229021,ENSG00000229021
ENSG00000231029,ENSG00000231029
ENSG00000203825,ENSG00000203825
ENSG00000184371,ENSG00000184371
ENSG00000233449,ENSG00000233449
ENSG00000242943,ENSG00000242943
ENSG00000233203,ENSG00000233203
ENSG00000232499,ENSG00000232499
ENSG00000143375,ENSG00000143375
ENSG00000232265,ENSG00000232265
ENSG00000163154,ENSG00000163154
ENSG00000232995,ENSG00000232995
ENSG00000236957,ENSG00000236957
ENSG00000238087,ENSG00000238087
ENSG00000227777,ENSG00000227777
ENSG00000287218,ENSG00000287218
ENSG00000177173,ENSG00000177173
ENSG00000277406,ENSG00000277406
ENSG00000238022,ENSG00000238022
ENSG00000231671,ENSG00000231671
ENSG00000162729,ENSG00000162729
ENSG00000143158,ENSG00000143158
ENSG00000237008,ENSG00000237008
ENSG00000271092,ENSG00000271092
ENSG00000238118,ENSG00000238118
ENSG00000276118,ENSG00000276118
ENSG00000232148,ENSG00000232148
ENSG00000278811,ENSG00000278811
ENSG00000117281,ENSG00000117281
ENSG00000000460,ENSG00000000460
ENSG00000188859,ENSG00000188859
ENSG00000275075,ENSG00000275075
ENSG00000135862,ENSG00000135862
ENSG00000232952,ENSG00000232952
ENSG00000158473,ENSG00000158473
ENSG00000227722,ENSG00000227722
ENSG00000285922,ENSG00000285922
ENSG00000233411,ENSG00000233411
ENSG00000275801,ENSG00000275801
ENSG00000143198,ENSG00000143198
ENSG00000203781,ENSG00000203781
ENSG00000143318,ENSG00000143318
ENSG00000117560,ENSG00000117560
ENSG00000232188,ENSG00000232188
ENSG00000232212,ENSG00000232212
ENSG00000143621,ENSG00000143621
ENSG00000241042,ENSG00000241042
ENSG00000143155,ENSG00000143155
ENSG00000260322,ENSG00000260322
ENSG00000223495,ENSG00000223495
ENSG00000241666,ENSG00000241666
ENSG00000143156,ENSG00000143156
ENSG00000198771,ENSG00000198771
ENSG00000225462,ENSG00000225462
ENSG00000237756,ENSG00000237756
ENSG00000116147,ENSG00000116147
ENSG00000213064,ENSG00000213064
ENSG00000203307,ENSG00000203307
ENSG00000143179,ENSG00000143179
ENSG00000271187,ENSG00000271187
ENSG00000260360,ENSG00000260360
ENSG00000274562,ENSG00000274562
ENSG00000143315,ENSG00000143315
ENSG00000116199,ENSG00000116199
ENSG00000231175,ENSG00000231175
ENSG00000143185,ENSG00000143185
ENSG00000235145,ENSG00000235145
ENSG00000116260,ENSG00000116260
ENSG00000272931,ENSG00000272931
ENSG00000143190,ENSG00000143190
ENSG00000225475,ENSG00000225475
ENSG00000230898,ENSG00000230898
ENSG00000234998,ENSG00000234998
ENSG00000232223,ENSG00000232223
ENSG00000224698,ENSG00000224698
ENSG00000287697,ENSG00000287697
ENSG00000075945,ENSG00000075945
ENSG00000235303,ENSG00000235303
ENSG00000162779,ENSG00000162779
ENSG00000273160,ENSG00000273160
ENSG00000234810,ENSG00000234810
ENSG00000232750,ENSG00000232750
ENSG00000224468,ENSG00000224468
ENSG00000235628,ENSG00000235628
ENSG00000232551,ENSG00000232551
ENSG00000229785,ENSG00000229785
ENSG00000092607,ENSG00000092607
ENSG00000238270,ENSG00000238270
ENSG00000285894,ENSG00000285894
ENSG00000236025,ENSG00000236025
ENSG00000230687,ENSG00000230687
ENSG00000230704,ENSG00000230704
ENSG00000283255,ENSG00000283255
ENSG00000227741,ENSG00000227741
ENSG00000237049,ENSG00000237049
ENSG00000269887,ENSG00000269887
ENSG00000286754,ENSG00000286754
ENSG00000232751,ENSG00000232751
ENSG00000236364,ENSG00000236364
ENSG00000117091,ENSG00000117091
ENSG00000235378,ENSG00000235378
ENSG00000143171,ENSG00000143171
ENSG00000272033,ENSG00000272033
ENSG00000275767,ENSG00000275767
ENSG00000224718,ENSG00000224718
ENSG00000047410,ENSG00000047410
ENSG00000231992,ENSG00000231992
ENSG00000270209,ENSG00000270209
ENSG00000018625,ENSG00000018625
ENSG00000171806,ENSG00000171806
ENSG00000287919,ENSG00000287919
ENSG00000229914,ENSG00000229914
ENSG00000233882,ENSG00000233882
ENSG00000198358,ENSG00000198358
ENSG00000229407,ENSG00000229407
ENSG00000134216,ENSG00000134216
ENSG00000230748,ENSG00000230748
ENSG00000254154,ENSG00000254154
ENSG00000162694,ENSG00000162694
ENSG00000288574,ENSG00000288574
ENSG00000238108,ENSG00000238108
ENSG00000214262,ENSG00000214262
ENSG00000183853,ENSG00000183853
ENSG00000143401,ENSG00000143401
ENSG00000215835,ENSG00000215835
ENSG00000118197,ENSG00000118197
ENSG00000135842,ENSG00000135842
ENSG00000227621,ENSG00000227621
ENSG00000229258,ENSG00000229258
ENSG00000287472,ENSG00000287472
ENSG00000227776,ENSG00000227776
ENSG00000241318,ENSG00000241318
ENSG00000229699,ENSG00000229699
ENSG00000228238,ENSG00000228238
ENSG00000232393,ENSG00000232393
ENSG00000121454,ENSG00000121454
ENSG00000126070,ENSG00000126070
ENSG00000184155,ENSG00000184155
ENSG00000058085,ENSG00000058085
ENSG00000188460,ENSG00000188460
ENSG00000260088,ENSG00000260088
ENSG00000287978,ENSG00000287978
ENSG00000116815,ENSG00000116815
ENSG00000225487,ENSG00000225487
ENSG00000224620,ENSG00000224620
ENSG00000232917,ENSG00000232917
ENSG00000233057,ENSG00000233057
ENSG00000237131,ENSG00000237131
ENSG00000116741,ENSG00000116741
ENSG00000233946,ENSG00000233946
ENSG00000143167,ENSG00000143167
ENSG00000143184,ENSG00000143184
ENSG00000231966,ENSG00000231966
ENSG00000176320,ENSG00000176320
ENSG00000260976,ENSG00000260976
ENSG00000235215,ENSG00000235215
ENSG00000223450,ENSG00000223450
ENSG00000233771,ENSG00000233771
ENSG00000224691,ENSG00000224691
ENSG00000286572,ENSG00000286572
ENSG00000272880,ENSG00000272880
ENSG00000235101,ENSG00000235101
ENSG00000228215,ENSG00000228215
ENSG00000177807,ENSG00000177807
ENSG00000233626,ENSG00000233626
ENSG00000185495,ENSG00000185495
ENSG00000233691,ENSG00000233691
ENSG00000283518,ENSG00000283518
ENSG00000271527,ENSG00000271527
ENSG00000143228,ENSG00000143228
ENSG00000235827,ENSG00000235827
ENSG00000231615,ENSG00000231615
ENSG00000231714,ENSG00000231714
ENSG00000174514,ENSG00000174514
ENSG00000143178,ENSG00000143178
ENSG00000224837,ENSG00000224837
ENSG00000116833,ENSG00000116833
ENSG00000272205,ENSG00000272205
ENSG00000227740,ENSG00000227740
ENSG00000260990,ENSG00000260990
ENSG00000000457,ENSG00000000457
ENSG00000143507,ENSG00000143507
ENSG00000285638,ENSG00000285638
ENSG00000226520,ENSG00000226520
ENSG00000284592,ENSG00000284592
ENSG00000230987,ENSG00000230987
ENSG00000232527,ENSG00000232527
ENSG00000215833,ENSG00000215833
ENSG00000229291,ENSG00000229291
ENSG00000228167,ENSG00000228167
ENSG00000225325,ENSG00000225325
ENSG00000223344,ENSG00000223344
ENSG00000276110,ENSG00000276110
ENSG00000228191,ENSG00000228191
ENSG00000229961,ENSG00000229961
ENSG00000150732,ENSG00000150732
ENSG00000203784,ENSG00000203784
ENSG00000157064,ENSG00000157064
ENSG00000288139,ENSG00000288139
ENSG00000226015,ENSG00000226015
ENSG00000215808,ENSG00000215808
ENSG00000059588,ENSG00000059588
ENSG00000231512,ENSG00000231512
ENSG00000143162,ENSG00000143162
ENSG00000237379,ENSG00000237379
ENSG00000275131,ENSG00000275131
ENSG00000287452,ENSG00000287452
ENSG00000232959,ENSG00000232959
ENSG00000122224,ENSG00000122224
ENSG00000243781,ENSG00000243781
ENSG00000162782,ENSG00000162782
ENSG00000238051,ENSG00000238051
ENSG00000233196,ENSG00000233196
ENSG00000229220,ENSG00000229220
ENSG00000279061,ENSG00000279061
ENSG00000143653,ENSG00000143653
ENSG00000135837,ENSG00000135837
ENSG00000158711,ENSG00000158711
ENSG00000227747,ENSG00000227747
ENSG00000228081,ENSG00000228081
ENSG00000228020,ENSG00000228020
ENSG00000234975,ENSG00000234975
ENSG00000162851,ENSG00000162851
ENSG00000271427,ENSG00000271427
ENSG00000261817,ENSG00000261817
ENSG00000143353,ENSG00000143353
ENSG00000197965,ENSG00000197965
ENSG00000143493,ENSG00000143493
ENSG00000230777,ENSG00000230777
ENSG00000179397,ENSG00000179397
ENSG00000224540,ENSG00000224540
ENSG00000117592,ENSG00000117592
ENSG00000186197,ENSG00000186197
ENSG00000229067,ENSG00000229067
ENSG00000271554,ENSG00000271554
ENSG00000230231,ENSG00000230231
ENSG00000227711,ENSG00000227711
ENSG00000261182,ENSG00000261182
ENSG00000228879,ENSG00000228879
ENSG00000227925,ENSG00000227925
ENSG00000162670,ENSG00000162670
ENSG00000225712,ENSG00000225712
ENSG00000162761,ENSG00000162761
ENSG00000143199,ENSG00000143199
ENSG00000179930,ENSG00000179930
ENSG00000007908,ENSG00000007908
ENSG00000092978,ENSG00000092978
ENSG00000143499,ENSG00000143499
ENSG00000278467,ENSG00000278467
ENSG00000188404,ENSG00000188404
ENSG00000233693,ENSG00000233693
ENSG00000227735,ENSG00000227735
ENSG00000243062,ENSG00000243062
ENSG00000143196,ENSG00000143196
ENSG00000283174,ENSG00000283174
ENSG00000228504,ENSG00000228504
ENSG00000274702,ENSG00000274702
ENSG00000226211,ENSG00000226211
ENSG00000236942,ENSG00000236942
ENSG00000287205,ENSG00000287205
ENSG00000203697,ENSG00000203697
ENSG00000116574,ENSG00000116574
ENSG00000287929,ENSG00000287929
ENSG00000186283,ENSG00000186283
ENSG00000224896,ENSG00000224896
ENSG00000226292,ENSG00000226292
ENSG00000121481,ENSG00000121481
ENSG00000227940,ENSG00000227940
ENSG00000117139,ENSG00000117139
ENSG00000143248,ENSG00000143248
ENSG00000278455,ENSG00000278455
ENSG00000224810,ENSG00000224810
ENSG00000162814,ENSG00000162814
ENSG00000231768,ENSG00000231768
ENSG00000225172,ENSG00000225172
ENSG00000261642,ENSG00000261642
ENSG00000228239,ENSG00000228239
ENSG00000237283,ENSG00000237283
ENSG00000116132,ENSG00000116132
ENSG00000238042,ENSG00000238042
ENSG00000271475,ENSG00000271475
ENSG00000231877,ENSG00000231877
ENSG00000116679,ENSG00000116679
ENSG00000228536,ENSG00000228536
ENSG00000230550,ENSG00000230550
ENSG00000227002,ENSG00000227002
ENSG00000229242,ENSG00000229242
ENSG00000253326,ENSG00000253326
ENSG00000228470,ENSG00000228470
ENSG00000152092,ENSG00000152092
ENSG00000234984,ENSG00000234984
ENSG00000231648,ENSG00000231648
ENSG00000286383,ENSG00000286383
ENSG00000229983,ENSG00000229983
ENSG00000215149,ENSG00000215149
ENSG00000225122,ENSG00000225122
ENSG00000225920,ENSG00000225920
ENSG00000143476,ENSG00000143476
ENSG00000121486,ENSG00000121486
ENSG00000228437,ENSG00000228437
ENSG00000283166,ENSG00000283166
ENSG00000214837,ENSG00000214837
ENSG00000057252,ENSG00000057252
ENSG00000225982,ENSG00000225982
ENSG00000285718,ENSG00000285718
ENSG00000234070,ENSG00000234070
ENSG00000233620,ENSG00000233620
ENSG00000237783,ENSG00000237783
ENSG00000272906,ENSG00000272906
ENSG00000233018,ENSG00000233018
ENSG00000271917,ENSG00000271917
ENSG00000123685,ENSG00000123685
ENSG00000224783,ENSG00000224783
ENSG00000162852,ENSG00000162852
ENSG00000232792,ENSG00000232792
ENSG00000273004,ENSG00000273004
ENSG00000143842,ENSG00000143842
ENSG00000268062,ENSG00000268062
ENSG00000237409,ENSG00000237409
ENSG00000116962,ENSG00000116962
ENSG00000288078,ENSG00000288078
ENSG00000271399,ENSG00000271399
ENSG00000229757,ENSG00000229757
ENSG00000232679,ENSG00000232679
ENSG00000159388,ENSG00000159388
ENSG00000220749,ENSG00000220749
ENSG00000181450,ENSG00000181450
ENSG00000223519,ENSG00000223519
ENSG00000120333,ENSG00000120333
ENSG00000286285,ENSG00000286285
ENSG00000225300,ENSG00000225300
ENSG00000223842,ENSG00000223842
ENSG00000162753,ENSG00000162753
ENSG00000228247,ENSG00000228247
ENSG00000231424,ENSG00000231424
ENSG00000143355,ENSG00000143355
ENSG00000287177,ENSG00000287177
ENSG00000237193,ENSG00000237193
ENSG00000223490,ENSG00000223490
ENSG00000121644,ENSG00000121644
ENSG00000174502,ENSG00000174502
ENSG00000224286,ENSG00000224286
ENSG00000158715,ENSG00000158715
ENSG00000143195,ENSG00000143195
ENSG00000162849,ENSG00000162849
ENSG00000236292,ENSG00000236292
ENSG00000283377,ENSG00000283377
ENSG00000232824,ENSG00000232824
ENSG00000273416,ENSG00000273416
ENSG00000229930,ENSG00000229930
ENSG00000234142,ENSG00000234142
ENSG00000282111,ENSG00000282111
ENSG00000233410,ENSG00000233410
ENSG00000067533,ENSG00000067533
ENSG00000228955,ENSG00000228955
ENSG00000196071,ENSG00000196071
ENSG00000270443,ENSG00000270443
ENSG00000116209,ENSG00000116209
ENSG00000224702,ENSG00000224702
ENSG00000271811,ENSG00000271811
ENSG00000224278,ENSG00000224278
ENSG00000235492,ENSG00000235492
ENSG00000143643,ENSG00000143643
ENSG00000226013,ENSG00000226013
ENSG00000287808,ENSG00000287808
ENSG00000271588,ENSG00000271588
ENSG00000229840,ENSG00000229840
ENSG00000116161,ENSG00000116161
ENSG00000226486,ENSG00000226486
ENSG00000227687,ENSG00000227687
ENSG00000231814,ENSG00000231814
ENSG00000286210,ENSG00000286210
ENSG00000287364,ENSG00000287364
ENSG00000225063,ENSG00000225063
ENSG00000260698,ENSG00000260698
ENSG00000277007,ENSG00000277007
ENSG00000229016,ENSG00000229016
ENSG00000077157,ENSG00000077157
ENSG00000152104,ENSG00000152104
ENSG00000236975,ENSG00000236975
ENSG00000215834,ENSG00000215834
ENSG00000162909,ENSG00000162909
ENSG00000286541,ENSG00000286541
ENSG00000117650,ENSG00000117650
ENSG00000235021,ENSG00000235021
ENSG00000203724,ENSG00000203724
ENSG00000225006,ENSG00000225006
ENSG00000287633,ENSG00000287633
ENSG00000158764,ENSG00000158764
ENSG00000223375,ENSG00000223375
ENSG00000230714,ENSG00000230714
ENSG00000261065,ENSG00000261065
ENSG00000287989,ENSG00000287989
ENSG00000260855,ENSG00000260855
ENSG00000188783,ENSG00000188783
ENSG00000236206,ENSG00000236206
ENSG00000168118,ENSG00000168118
ENSG00000181101,ENSG00000181101
ENSG00000173726,ENSG00000173726
ENSG00000282852,ENSG00000282852
ENSG00000228110,ENSG00000228110
ENSG00000223881,ENSG00000223881
ENSG00000270188,ENSG00000270188
ENSG00000152382,ENSG00000152382
ENSG00000143839,ENSG00000143839
ENSG00000227193,ENSG00000227193
ENSG00000232100,ENSG00000232100
ENSG00000261024,ENSG00000261024
ENSG00000187080,ENSG00000187080
ENSG00000230547,ENSG00000230547
ENSG00000173409,ENSG00000173409
