gene_id;gene_symbol;avg_len;count;rpkm;tpm
ENSG00000000003;TSPAN6;1989.8894;6;0.5100971686717345;0.36714166243
ENSG00000000005;TNMD;801.5894999999999;0;0.0;0.0
ENSG00000000419;DPM1;1362.5271875;21;2.8392603826013287;3.069172
ENSG00000000457;SCYL3;3113.8900000000003;293;17.06729354187502;24.57439
ENSG00000000460;C1orf112;2359.2006666666666;135;10.35670704522841;9.86198
ENSG00000000938;FGR;1650.2325714285714;10109;1110.3782774556678;1157.0179999999998
ENSG00000000971;CFH;2892.218153846154;87;5.478508379222249;10.1796452014
ENSG00000001036;FUCA2;1184.0893333333333;22;3.3256403293675243;5.5791
ENSG00000001084;GCLC;1651.7323571428572;29;3.204130751088073;3.4744660000000005
ENSG00000001167;NFYA;3862.59;0;0.0;0.0
ENSG00000001460;STPG1;1612.5894166666667;121;13.642974465916936;11.351863
ENSG00000001461;NIPAL3;2588.804;775;54.28021505143465;39.65106
ENSG00000001497;LAS1L;3897.36996;38;1.7568375292282064;3.48038
ENSG00000001561;ENPP4;4572.09;0;0.0;0.0
ENSG00000001617;SEMA3F;1625.2005555555556;0;0.0;0.0
ENSG00000001626;CFTR;2973.9317289473684;5;0.2776354250726386;5.7853413
ENSG00000001629;ANKIB1;1570.9464285714287;12;1.3846111639677474;0.463925
ENSG00000001630;CYP51A1;1586.4896;204;23.313948951038142;16.0384
ENSG00000001631;KRIT1;3497.6613714285713;130;6.727895889883486;10.7149257
ENSG00000002016;RAD52;1307.3526842105264;11;1.540620607820771;0.912428
ENSG00000002079;MYH16;1912.6896000000002;0;0.0;0.0
ENSG00000002330;BAD;567.8034285714285;0;0.0;0.0
ENSG00000002549;LAP3;1063.453;0;0.0;0.0
ENSG00000002586;CD99;742.6226;0;0.0;0.0
ENSG00000002587;HS3ST1;2643.756;0;0.0;0.0
ENSG00000002726;AOC1;1964.661142857143;0;0.0;0.0
ENSG00000002745;WNT16;2118.09;0;0.0;0.0
ENSG00000002746;HECW1;2062.9984545454545;1;0.08786361255719398;0.70631
ENSG00000002822;MAD1L1;900.3500434782609;0;0.0;0.0
ENSG00000002834;LASP1;2009.7564444444445;16;1.4503117845297646;2.16233
ENSG00000002919;SNX11;1154.551;5;0.8348743517839974;2.943454
ENSG00000002933;TMEM176A;970.1801818181818;0;0.0;0.0
ENSG00000003056;M6PR;901.3199999999999;0;0.0;0.0
ENSG00000003096;KLHL13;3040.089875;0;0.0;0.0
ENSG00000003137;CYP26B1;2738.6896;0;0.0;0.0
ENSG00000003147;ICA1;1242.6684736842105;2;0.291731062233956;0.257235
ENSG00000003249;DBNDD1;1955.804142857143;0;0.0;0.0
ENSG00000003393;ALS2;5009.5566;36;1.3088281685359164;1.919057
ENSG00000003400;CASP10;1801.6898;379;38.165534303645806;20.451869000000002
ENSG00000003402;CFLAR;1677.17325;3601;389.19542783877387;70.748519
ENSG00000003436;TFPI;1762.42275;136;13.949162132217849;5.543654999999999
ENSG00000003509;NDUFAF7;1096.7816153846154;15;2.5129604033745183;2.05036
ENSG00000003756;RBM5;1020.396923076923;21;3.6932718155134427;3.9948999999999995
ENSG00000003987;MTMR7;1207.7558888888889;0;0.0;0.0
ENSG00000003989;SLC7A2;5713.423333333333;5;0.15862841110237336;0.1618501113796
ENSG00000004059;ARF5;709.0891666666666;22;5.623798979899772;11.2451
ENSG00000004139;SARM1;2276.71575;3;0.23911643690627274;0.0713172
ENSG00000004142;POLDIP2;2025.0900000000001;0;0.0;0.0
ENSG00000004399;PLXND1;1170.0892941176471;1;0.15491338808715455;0.437343
ENSG00000004455;AK2;3169.5897083333334;2606;149.0511234254771;421.61678610480004
ENSG00000004468;CD38;1908.2896;48;4.564025142897568;3.49965
ENSG00000004478;FKBP4;806.7140875;2;0.4493847317777794;1.62587
ENSG00000004487;KDM1A;3144.8677222222223;1358;78.28550033827705;123.79716619999999
ENSG00000004534;RBM6;1493.83945;9;1.1057327013280922;2.3696070000000002
ENSG00000004660;CAMKK1;3287.34;0;0.0;0.0
ENSG00000004700;RECQL;1256.21425;0;0.0;0.0
ENSG00000004766;VPS50;1634.5655714285715;5;0.5041268386596667;0.603273
ENSG00000004776;HSPB6;839.4226666666667;0;0.0;0.0
ENSG00000004777;ARHGAP33;1503.4226666666666;0;0.0;0.0
ENSG00000004779;NDUFAB1;611.289;0;0.0;0.0
ENSG00000004799;PDK4;1412.0894;0;0.0;0.0
ENSG00000004809;SLC22A16;1316.339625;1;0.13770192241707513;0.148023
ENSG00000004838;ZMYND10;969.9783333333334;0;0.0;0.0
ENSG00000004846;ABCB5;2405.2565;5;0.3933240483521844;0.409566
ENSG00000004848;ARX;592.88896;0;0.0;0.0
ENSG00000004864;SLC25A13;1105.46425;0;0.0;0.0
ENSG00000004866;ST7;1312.4109285714287;8;1.1049130602018238;4.69297
ENSG00000004897;CDC27;1260.4051052631578;0;0.0;0.0
ENSG00000004939;SLC4A1;2350.0895;3;0.24325580505526048;0.20202
ENSG00000004948;CALCR;2362.69;0;0.0;0.0
ENSG00000004961;HCCS;1791.0896666666667;0;0.0;0.0
ENSG00000004975;DVL2;988.3559333333334;22;4.034755898827655;16.190934000000002
ENSG00000005001;PRSS22;762.96425;0;0.0;0.0
ENSG00000005007;UPF1;1686.8585384615385;0;0.0;0.0
ENSG00000005020;SKAP2;905.4224444444445;91;18.269781757764253;5.87046
ENSG00000005022;SLC25A5;677.58925;0;0.0;0.0
ENSG00000005059;MCUB;1045.4896;0;0.0;0.0
ENSG00000005073;HOXA11;2331.09;0;0.0;0.0
ENSG00000005075;POLR2J;865.089;0;0.0;0.0
ENSG00000005100;DHX33;2884.09;30;1.8873274242992357;1.33202
ENSG00000005102;MEOX1;1605.4233333333334;0;0.0;0.0
ENSG00000005108;THSD7A;3286.842;0;0.0;0.0
ENSG00000005156;LIG3;1537.5893125;19;2.2702248134382237;0.5962710999999999
ENSG00000005175;RPAP3;1468.6608571428571;5;0.5622347988381848;3.17134
ENSG00000005187;ACSM3;1000.7559333333334;1;0.18112557805430127;0.532483
ENSG00000005189;REXO5;1011.1418421052631;0;0.0;0.0
ENSG00000005194;CIAPIN1;989.8894;0;0.0;0.0
ENSG00000005206;SPPL2B;1235.4465714285714;0;0.0;0.0
ENSG00000005238;FAM214B;2686.0897777777777;0;0.0;0.0
ENSG00000005243;COPZ2;529.18897;0;0.0;0.0
ENSG00000005249;PRKAR2B;1574.756;0;0.0;0.0
ENSG00000005302;MSL3;2221.88976;10;0.8158032868213578;2.54254
ENSG00000005339;CREBBP;1500.189595;3;0.39209010169683656;0.1873682
ENSG00000005379;TSPOAP1;2606.9986363636363;2;0.13905837493578838;0.118524
ENSG00000005381;MPO;1558.9467142857143;0;0.0;0.0
ENSG00000005421;PON1;1073.58925;0;0.0;0.0
ENSG00000005436;GCFC2;1829.4530909090909;9;0.8847540838879734;0.605103
ENSG00000005448;WDR54;956.58925;3;0.5731773671767962;0.5131789999999999
ENSG00000005469;CROT;1502.518142857143;12;1.4476696826163193;1.00722
ENSG00000005471;ABCB4;2092.0896666666667;0;0.0;0.0
ENSG00000005483;KMT2E;2515.089695652174;45;3.248632772867747;11.286976
ENSG00000005486;RHBDD2;977.5338888888889;0;0.0;0.0
ENSG00000005513;SOX8;3548.09;0;0.0;0.0
ENSG00000005700;IBTK;4031.1899000000003;4;0.1577243075507729;0.3312184
ENSG00000005801;ZNF195;1341.6376451612903;88;11.826045244511288;11.339344392000001
ENSG00000005810;MYCBP2;7313.714;23;0.5607944143834996;2.0920185
ENSG00000005812;FBXL3;1459.4228333333333;2;0.2935837665066287;0.184771
ENSG00000005844;ITGAL;1867.8166363636365;149;14.428513750677125;15.238891
ENSG00000005882;PDK2;968.8391875000001;0;0.0;0.0
ENSG00000005884;ITGA3;1605.714375;11;1.2123493083145576;0.9953690000000001
ENSG00000005889;ZFX;3151.3621818181823;43;2.45345190663022;1.3891
ENSG00000005893;LAMP2;3358.83975;336;18.116213400713328;20.433870000000002
ENSG00000005961;ITGA2B;1286.2894000000001;1;0.15170202225121726;0.0836903
ENSG00000005981;ASB4;1899.0896666666667;10;0.964311040567745;0.659534
ENSG00000006007;GDE1;1582.2896;155;17.702393029679623;17.2876
ENSG00000006015;REX1BD;1175.9645;25;3.8389503845121085;2.52198
ENSG00000006016;CRLF1;920.4226666666667;0;0.0;0.0
ENSG00000006025;OSBPL7;2030.3622727272727;0;0.0;0.0
ENSG00000006042;TMEM98;1143.7558888888889;0;0.0;0.0
ENSG00000006047;YBX2;1512.6608571428571;0;0.0;0.0
ENSG00000006059;KRT33A;1231.09;0;0.0;0.0
ENSG00000006062;MAP3K14;3584.09;0;0.0;0.0
ENSG00000006071;ABCC8;3830.55987;10;0.4735057958101719;0.8196805
ENSG00000006116;CACNG3;1845.09;0;0.0;0.0
ENSG00000006118;TMEM132A;1412.6607857142858;7;0.9111583559151482;0.4402
ENSG00000006125;AP2B1;1821.498590909091;885;88.06885897196221;67.433994
ENSG00000006128;TAC1;763.289;0;0.0;0.0
ENSG00000006194;ZNF263;1517.589625;0;0.0;0.0
ENSG00000006210;CX3CL1;3167.33975;4;0.23824276339866585;0.176239
ENSG00000006282;SPATA20;1342.3751071428574;0;0.0;0.0
ENSG00000006283;CACNA1G;6540.560588235294;2;0.05542720519776674;0.344682
ENSG00000006327;TNFRSF12A;793.9463857142857;0;0.0;0.0
ENSG00000006377;DLX6;1454.0896666666667;11;1.3712273127211936;1.19636
