gene_id;gene_symbol;avg_len;count;rpkm;tpm
ENSG00000000003;TSPAN6;1989.8882;2;0.2086150681037774;0.15317611939999998
ENSG00000000005;TNMD;801.5885;0;0.0;0.0
ENSG00000000419;DPM1;902.4218333333333;0;0.0;0.0
ENSG00000000457;SCYL3;3113.8900000000003;244;15.178942083642054;20.563995300000002
ENSG00000000460;C1orf112;2359.199777777778;154;12.608610219047122;10.77374
ENSG00000000938;FGR;1650.232;10890;1278.0030107810596;1390.206
ENSG00000000971;CFH;2488.4223333333334;63;4.902191069681791;5.7931
ENSG00000001036;FUCA2;1184.088;10;1.6311905464603955;2.545973
ENSG00000001084;GCLC;1651.7313571428572;20;2.3389694141180084;2.6224869999999996
ENSG00000001167;NFYA;2663.59;0;0.0;0.0
ENSG00000001460;STPG1;1612.58825;114;13.746704548507156;13.148864
ENSG00000001461;NIPAL3;2588.8034285714284;696;52.04426132168758;39.025798
ENSG00000001497;LAS1L;2481.8894;0;0.0;0.0
ENSG00000001561;ENPP4;4572.09;0;0.0;0.0
ENSG00000001617;SEMA3F;1625.1994444444445;0;0.0;0.0
ENSG00000001626;CFTR;1691.73819;0;0.0;0.0
ENSG00000001629;ANKIB1;1570.945;13;1.6026227142640264;1.906476
ENSG00000001630;CYP51A1;1474.5885;148;19.37863486350724;12.6406
ENSG00000001631;KRIT1;1629.1713333333335;39;4.615734592159436;15.89611
ENSG00000002016;RAD52;1307.3517368421053;4;0.5925383515417711;0.358002
ENSG00000002079;MYH16;1912.6888;0;0.0;0.0
ENSG00000002330;BAD;567.8017142857143;0;0.0;0.0
ENSG00000002549;LAP3;1063.8153636363636;0;0.0;0.0
ENSG00000002586;CD99;742.6211333333333;1;0.2607844054870103;0.516788
ENSG00000002587;HS3ST1;2643.7546666666667;0;0.0;0.0
ENSG00000002726;AOC1;1964.6605714285713;0;0.0;0.0
ENSG00000002745;WNT16;2118.09;0;0.0;0.0
ENSG00000002746;HECW1;2062.997181818182;1;0.10876647567073966;0.891962
ENSG00000002822;MAD1L1;901.3483913043477;0;0.0;0.0
ENSG00000002834;LASP1;2009.756;24;2.314816441816775;3.5208
ENSG00000002919;SNX11;1154.549923076923;1;0.16773983254210487;0.529214
ENSG00000002933;TMEM176A;970.1787272727273;0;0.0;0.0
ENSG00000003056;M6PR;901.3184615384615;0;0.0;0.0
ENSG00000003096;KLHL13;3069.4230000000002;0;0.0;0.0
