gene_id;gene_symbol;avg_len;count;rpkm;tpm
ENSG00000000003;TSPAN6;1989.8870000000002;2;0.20582368330023762;0.14859856789999998
ENSG00000000005;TNMD;801.5875;0;0.0;0.0
ENSG00000000419;DPM1;905.9216666666666;1;0.20047186357243166;0.405848
ENSG00000000457;SCYL3;3113.8900000000003;390;22.763276531940882;31.301477000000002
ENSG00000000460;C1orf112;2359.198888888889;106;8.172193142982087;10.805011515397
ENSG00000000938;FGR;1650.2314285714288;12554;1381.5964907318917;1487.900103956
ENSG00000000971;CFH;2488.4216666666666;58;4.267287042571061;7.115445
ENSG00000001036;FUCA2;1184.0866666666668;15;2.2738863825611544;2.81991
ENSG00000001084;GCLC;1651.7303571428572;11;1.2353828825252688;1.055728
ENSG00000001167;NFYA;2663.59;0;0.0;0.0
ENSG00000001460;STPG1;1612.5870833333336;132;14.824466673710374;17.232310001013083
ENSG00000001461;NIPAL3;2588.802857142857;820;57.51598399604361;45.61189999999999
ENSG00000001497;LAS1L;2475.689;0;0.0;0.0
ENSG00000001561;ENPP4;4572.09;0;0.0;0.0
ENSG00000001617;SEMA3F;1625.1983333333333;0;0.0;0.0
ENSG00000001626;CFTR;1691.73702;1;0.10735226729702345;1.6227
ENSG00000001629;ANKIB1;1570.9435714285714;15;1.7341024343938463;2.841246
ENSG00000001630;CYP51A1;1474.5875;135;16.687096172945193;10.7029
ENSG00000001631;KRIT1;1453.0866666666668;71;8.873825928124727;18.44729
ENSG00000002016;RAD52;1307.3507894736842;13;1.873836505267628;1.1132
ENSG00000002079;MYH16;1912.688;0;0.0;0.0
ENSG00000002330;BAD;567.8;0;0.0;0.0
ENSG00000002549;LAP3;1063.814090909091;0;0.0;0.0
ENSG00000002586;CD99;742.6196666666667;0;0.0;0.0
ENSG00000002587;HS3ST1;2643.7533333333336;2;0.15272133869295762;0.0763879
ENSG00000002726;AOC1;1970.3742857142859;0;0.0;0.0
ENSG00000002745;WNT16;2118.09;0;0.0;0.0
ENSG00000002746;HECW1;2062.995909090909;3;0.2743699398868701;2.21241
ENSG00000002822;MAD1L1;901.3467391304349;2;0.40297878026944;0.181068
ENSG00000002834;LASP1;2009.7555555555555;11;1.037635579529534;1.55184
ENSG00000002919;SNX11;1102.471923076923;4;0.673722002189814;1.99575
ENSG00000002933;TMEM176A;970.1772727272728;1;0.18719445391333436;0.285486
ENSG00000003056;M6PR;901.3169230769231;0;0.0;0.0
ENSG00000003096;KLHL13;3069.422777777778;0;0.0;0.0
ENSG00000003137;CYP26B1;2773.888;0;0.0;0.0
ENSG00000003147;ICA1;1242.6665789473684;9;1.3496690726831218;1.19375
ENSG00000003249;DBNDD1;1801.517142857143;2;0.20464123845125287;0.188762
ENSG00000003393;ALS2;1980.4204166666668;6;0.5502219727859261;0.560927
ENSG00000003400;CASP10;2004.7807692307692;354;32.054682315389016;19.03951
ENSG00000003402;CFLAR;1645.7278;4557;502.8274749585073;91.916449
ENSG00000003436;TFPI;1762.4204166666668;148;15.219346340964396;6.954537
ENSG00000003509;NDUFAF7;1096.7788461538462;10;1.7059552389951507;1.39622
ENSG00000003756;RBM5;1020.3938461538462;12;2.1492010788944254;2.043239
ENSG00000003987;MTMR7;1207.7527777777777;0;0.0;0.0
ENSG00000003989;SLC7A2;5714.59;0;0.0;0.0
ENSG00000004059;ARF5;709.0858333333332;20;5.12242090392846;10.2743
ENSG00000004139;SARM1;2276.71375;5;0.398914177889338;0.119345
ENSG00000004142;POLDIP2;2025.0900000000001;0;0.0;0.0
ENSG00000004399;PLXND1;1180.7335294117647;0;0.0;0.0
ENSG00000004455;AK2;1685.1422444444445;3061;329.905286440698;591.973234
ENSG00000004468;CD38;1908.288;44;4.188013777725549;3.4480399999999998
ENSG00000004478;FKBP4;806.710675;0;0.0;0.0
