gene_id;gene_symbol;avg_len;count;rpkm;tpm
ENSG00000000003;TSPAN6;1677.4900000000002;3;0.379182281065972;0.309407
ENSG00000000005;TNMD;868.5899999999999;0;0.0;0.0
ENSG00000000419;DPM1;905.9233333333333;1;0.2515561320676051;0.512288
ENSG00000000457;SCYL3;3125.09;216;15.749480087423176;22.49916
ENSG00000000460;C1orf112;2358.2011111111115;115;11.160990958083008;12.599710000000002
ENSG00000000938;FGR;1663.3757142857144;7849;1075.3509326242727;1153.2187999999999
ENSG00000000971;CFH;2515.9233333333336;65;5.905800129267747;9.463524
ENSG00000001036;FUCA2;1174.4233333333334;10;1.9404465426986153;2.3288
ENSG00000001084;GCLC;1653.7328571428573;14;1.995668224328649;1.6309520000000002
ENSG00000001167;NFYA;2663.59;0;0.0;0.0
ENSG00000001460;STPG1;1611.6733333333334;98;13.914846358984693;11.561625
ENSG00000001461;NIPAL3;2065.804285714286;657;72.47449378956328;45.839462999999995
ENSG00000001497;LAS1L;2475.69;0;0.0;0.0
ENSG00000001561;ENPP4;4579.09;0;0.0;0.0
ENSG00000001617;SEMA3F;1646.8677777777777;0;0.0;0.0
ENSG00000001626;CFTR;1303.4536090909091;0;0.0;0.0
ENSG00000001629;ANKIB1;1533.947142857143;6;0.8913888750768325;0.306954
ENSG00000001630;CYP51A1;1287.49;161;28.483444899306768;15.7643
ENSG00000001631;KRIT1;1453.0900000000001;53;8.379768467941325;21.790210000000002
ENSG00000002016;RAD52;1290.8794736842106;0;0.0;0.0
ENSG00000002079;MYH16;1912.69;0;0.0;0.0
ENSG00000002330;BAD;567.8042857142857;0;0.0;0.0
ENSG00000002549;LAP3;1063.8172727272727;0;0.0;0.0
ENSG00000002586;CD99;753.4233333333334;0;0.0;0.0
ENSG00000002587;HS3ST1;2934.09;0;0.0;0.0
ENSG00000002726;AOC1;1970.3757142857144;1;0.11571973306000373;0.247634
ENSG00000002745;WNT16;2116.59;0;0.0;0.0
ENSG00000002746;HECW1;2067.3627272727276;8;0.936067966440164;5.7182699
ENSG00000002822;MAD1L1;901.3508695652174;0;0.0;0.0
ENSG00000002834;LASP1;2031.867777777778;15;1.7023591212945104;2.58925
ENSG00000002919;SNX11;1102.4746153846154;2;0.4275449549826154;1.27402
ENSG00000002933;TMEM176A;952.09;0;0.0;0.0
ENSG00000003056;M6PR;924.8592307692307;0;0.0;0.0
ENSG00000003096;KLHL13;3069.4233333333336;0;0.0;0.0
ENSG00000003137;CYP26B1;2773.8900000000003;0;0.0;0.0
ENSG00000003147;ICA1;1194.0344444444445;9;1.625921772090019;1.39001
ENSG00000003249;DBNDD1;1622.5185714285715;0;0.0;0.0
ENSG00000003393;ALS2;1977.8400000000001;5;0.5761097199043527;0.590035
ENSG00000003400;CASP10;2024.7823076923075;281;31.646627775548858;20.19457
ENSG00000003402;CFLAR;1648.1304;2793;386.1619360699498;68.260673
ENSG00000003436;TFPI;1764.5900000000001;116;14.95864819288748;4.810833
ENSG00000003509;NDUFAF7;1096.166923076923;7;1.5586775780521205;1.28253
ENSG00000003756;RBM5;1020.8207692307692;9;2.1197075280150184;2.2242501999999997
ENSG00000003987;MTMR7;1067.7566666666667;0;0.0;0.0
ENSG00000003989;SLC7A2;5714.59;1;0.03987871131709434;0.0410646362342
ENSG00000004059;ARF5;720.9233333333333;12;3.7933115905031514;7.78128
ENSG00000004139;SARM1;2280.71625;2;0.19984122942354182;0.0600598
ENSG00000004142;POLDIP2;1750.5900000000001;0;0.0;0.0
ENSG00000004399;PLXND1;1180.7370588235294;4;0.7720281767396785;1.600625
ENSG00000004455;AK2;976.6233133333334;2145;500.41715402475273;461.21600900000004
ENSG00000004468;CD38;1917.89;42;4.991636310583225;4.09123
ENSG00000004478;FKBP4;808.8399625000001;0;0.0;0.0
ENSG00000004487;KDM1A;2156.59;1056;111.58934446252506;114.49880999999999
ENSG00000004534;RBM6;1499.84;2;0.3047145982044905;0.4097033
ENSG00000004660;CAMKK1;3285.09;0;0.0;0.0
ENSG00000004700;RECQL;1250.8400000000001;0;0.0;0.0
ENSG00000004766;VPS50;1338.54;9;1.4727419978750227;1.45626
ENSG00000004776;HSPB6;838.4233333333333;0;0.0;0.0
ENSG00000004777;ARHGAP33;1472.7053846153847;0;0.0;0.0
ENSG00000004779;NDUFAB1;621.6899999999999;0;0.0;0.0
ENSG00000004799;PDK4;1407.0900000000001;0;0.0;0.0
ENSG00000004809;SLC22A16;1319.84;2;0.3453306001986983;0.375567
ENSG00000004838;ZMYND10;1094.6455555555556;0;0.0;0.0
ENSG00000004846;ABCB5;2482.09;1;0.12460901992604635;0.19182
ENSG00000004848;ARX;589.48976;0;0.0;0.0
ENSG00000004864;SLC25A13;1104.84;0;0.0;0.0
ENSG00000004866;ST7;1241.8989893333335;10;1.8350169509797203;5.04004
ENSG00000004897;CDC27;1258.8794736842106;0;0.0;0.0
ENSG00000004939;SLC4A1;2153.09;7;0.7568106222191617;1.61498
ENSG00000004948;CALCR;2119.0899999999997;0;0.0;0.0
ENSG00000004961;HCCS;1377.756666666667;0;0.0;0.0
ENSG00000004975;DVL2;990.2900000000001;21;4.832622166773602;18.619098
ENSG00000005001;PRSS22;763.34;0;0.0;0.0
ENSG00000005007;UPF1;1688.936153846154;0;0.0;0.0
ENSG00000005020;SKAP2;923.0899999999999;69;17.047984233465233;5.40706
ENSG00000005022;SLC25A5;669.3399999999999;0;0.0;0.0
ENSG00000005059;MCUB;1055.09;0;0.0;0.0
ENSG00000005073;HOXA11;2144.09;0;0.0;0.0
ENSG00000005075;POLR2J;786.09;0;0.0;0.0
ENSG00000005100;DHX33;2900.69;13;1.0259864127520921;0.723867
ENSG00000005102;MEOX1;1726.5900000000001;0;0.0;0.0
ENSG00000005108;THSD7A;4733.294;0;0.0;0.0
ENSG00000005156;LIG3;1538.715;14;2.0269548154608588;0.768339
ENSG00000005175;RPAP3;1473.0900000000001;2;0.32893135319067673;1.87779
ENSG00000005187;ACSM3;1021.5566666666667;1;0.27229795100283166;0.738534
ENSG00000005189;REXO5;1012.7742105263158;0;0.0;0.0
ENSG00000005194;CIAPIN1;1000.6233333333333;0;0.0;0.0
ENSG00000005206;SPPL2B;1218.6614285714284;0;0.0;0.0
ENSG00000005238;FAM214B;2689.4233333333336;0;0.0;0.0
ENSG00000005243;COPZ2;527.28997;0;0.0;0.0
ENSG00000005249;PRKAR2B;1593.4233333333334;0;0.0;0.0
ENSG00000005302;MSL3;1219.2076470588236;4;0.747667783196343;0.364446
ENSG00000005339;CREBBP;1500.840395;4;0.6081787360038428;0.21069100000000002
ENSG00000005379;TSPOAP1;2141.8172727272727;4;0.4262981229465931;0.301213
ENSG00000005381;MPO;895.49;0;0.0;0.0
ENSG00000005421;PON1;1117.3400000000001;0;0.0;0.0
ENSG00000005436;GCFC2;1836.0900000000001;3;0.3364001365047252;0.232994
ENSG00000005448;WDR54;921.7823076923077;9;2.302522644931042;1.59942
ENSG00000005469;CROT;1498.232857142857;6;0.9126374525694796;0.638883
ENSG00000005471;ABCB4;2050.0066666666667;0;0.0;0.0
ENSG00000005483;KMT2E;2029.4025;9;0.9921986533689058;4.98314
ENSG00000005486;RHBDD2;986.5344444444444;0;0.0;0.0
